CustomerID,Frequency,Monetary,ProductDiversity,Recency,AvgSpendPerTxn,Decorations_Pct,Gadgets_Pct,Homeware_Pct,Kitchenware_Pct,Other_Pct,Stationery_Pct,NextQuarterSpend
12494,5,868.86,42,92,173.772,0.0,9.251202725410307,6.974656446378012,12.320742121860828,70.3139746334277,1.1394240729231406,377.24
12497,1,1043.1,14,12,1043.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12500,6,1773.8400000000001,20,37,295.64000000000004,10.14747666080368,0.0,0.0,13.124069814639421,76.20754972263563,0.5209038019212555,2483.98
12501,1,2169.39,149,267,2169.39,0.6799146303799686,0.9126989614592119,2.765754428664279,9.834100830187289,73.1449854567413,12.662545692567956,0.0
12502,5,3723.87,102,26,744.774,0.0,5.094162793008349,7.21292633738557,21.487055133503585,64.15959740807278,2.046258328029711,0.0
12506,1,73.5,23,163,73.5,0.0,0.0,0.0,43.12925170068028,48.911564625850346,7.959183673469387,0.0
12507,3,1304.81,19,64,434.93666666666667,0.0,1.5450525363846077,0.0,51.2066890964968,46.052681999678114,1.1955763674404702,0.0
12509,1,176.5,7,215,176.5,56.09065155807366,0.0,0.0,19.263456090651555,24.645892351274785,0.0,0.0
12510,2,982.5699999999999,29,73,491.28499999999997,0.0,6.371047355404704,5.068341186887448,1.5266087912311592,80.10319875428723,6.930803912189464,0.0
12513,1,612.29,35,43,612.29,0.0,0.0,12.249097649806465,23.353312972611015,58.126051380881606,6.27153799670091,0.0
12514,1,1017.68,51,197,1017.68,0.0,0.0,6.485339202892855,10.425674082226239,83.08898671488092,0.0,0.0
12515,1,383.7,16,284,383.7,0.0,0.0,4.534792806880375,45.73885848318999,43.6278342455043,6.098514464425333,0.0
12516,2,1312.06,20,8,656.03,17.840647531362894,0.0,0.0,0.0,81.01611206804567,1.1432404005914365,0.0
12517,3,1955.9,181,4,651.9666666666667,13.391277672682653,6.4016565264072804,2.6100516386318313,13.827394038550029,60.20706580091007,3.5625543228181398,546.94
12518,2,849.73,46,8,424.865,0.0,4.095418544714203,3.601143892765937,15.787367752109493,74.1435514810587,2.3725183293516765,1207.16
12520,5,2634.26,121,10,526.8520000000001,7.791561956678534,2.055985362113079,1.9747481266086113,14.59347217055264,64.16147229202888,9.422760092018251,0.0
12521,1,599.68,38,73,599.68,12.906883671291357,0.0,0.0,8.796358057630737,78.29675827107792,0.0,0.0
12523,8,1142.13,56,10,142.76625,4.819941687898925,3.006662989326959,6.070237188411126,19.777083169166378,55.976990360116616,10.349084605079982,647.64
12524,6,3122.48,92,93,520.4133333333333,3.170556736952678,1.0664599933386283,4.288898567805079,6.775383669390997,79.23381414772874,5.46488688478389,1363.24
12526,1,520.3,29,25,520.3,3.997693638285605,3.8054968287526427,0.0,21.910436286757644,62.598500864885644,7.687872381318471,796.36
12527,3,348.71000000000004,18,12,116.23666666666668,0.0,36.13317656505406,8.603137277393822,21.579536004129505,32.23882309082045,1.4453270626021621,0.0
12528,4,1287.37,46,45,321.8425,1.8060075968835692,0.0,7.438420966777228,48.936203267126004,36.29492686640205,5.524441302811158,646.11
12530,3,1221.65,39,54,407.2166666666667,5.304301559366429,1.620758809806409,0.0,0.0,85.98780338067368,7.087136250153481,440.63
12534,1,1089.18,63,61,1089.18,2.2907141152059345,6.601296388108485,8.23555335206302,8.400815292238196,71.25819423786702,3.213426614517343,0.0
12535,2,716.35,28,22,358.175,0.0,0.0,11.139805960773366,14.615760452292873,71.3966636420744,2.847769944859356,0.0
12539,3,4517.69,125,192,1505.8966666666665,1.9058412595817773,1.260378644838402,11.063176092206417,24.443908280559313,58.982577379147315,2.344118343666786,1050.66
12540,13,10495.99,220,8,807.3838461538461,1.8464194420916944,2.8220301276963866,7.0007688650618,19.692473030176288,63.36658095139192,5.271727583581921,2904.25
12541,2,536.14,27,103,268.07,0.0,0.0,16.78666020069385,25.1426866117059,47.71887939717238,10.351773790427874,445.03999999999996
12545,2,1000.39,42,6,500.195,1.7693099691120466,0.0,16.30863963054409,14.374393986345327,51.29399534181669,16.25366107218185,0.0
12546,1,760.2,45,8,760.2,27.78479347540121,0.0,0.0,5.209155485398578,51.08918705603788,15.916863983162328,401.3
12547,2,207.79999999999998,7,128,103.89999999999999,0.0,0.0,0.0,0.0,90.18286814244468,9.817131857555342,0.0
12548,1,95.19999999999999,5,97,95.19999999999999,0.0,0.0,0.0,0.0,45.16806722689076,54.83193277310925,0.0
12550,1,964.83,57,10,964.83,5.120072966222029,1.295565021817315,8.644009825565126,13.840780241078738,60.75163500305752,10.347936942259256,0.0
12551,1,168.0,10,288,168.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12553,7,2419.59,81,41,345.6557142857143,0.0,2.4549613777540817,2.4797589674283658,8.189403989932178,77.63133423431242,9.244541430572948,1272.69
12556,1,312.9,60,82,312.9,8.485139022051772,8.64493448386066,5.720677532758069,20.70629594119527,51.39341642697348,5.049536593160755,290.81
12557,4,9000.960000000001,15,89,2250.2400000000002,0.0,0.0,0.0,0.0,100.0,0.0,2990.0
12559,2,561.71,21,241,280.855,0.0,0.0,17.144077904968754,17.95410443111214,64.9018176639191,0.0,0.0
12560,2,1436.31,77,43,718.155,0.0,5.221713975395284,5.221713975395284,21.665239398180063,62.586071252027764,5.3052613990016075,697.7
12561,1,238.85,16,233,238.85,0.0,0.0,6.65689763449864,11.869374084153234,77.20326564789617,4.270462633451958,0.0
12562,4,1993.8700000000001,64,12,498.46750000000003,0.7523058173301168,6.475848475577645,0.0,5.045464348227316,83.02898383545568,4.697397523409249,1787.8700000000001
12564,1,456.9,21,192,456.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12565,1,145.92,9,219,145.92,0.0,0.0,11.924342105263158,77.09703947368422,10.978618421052634,0.0,0.0
12566,1,351.65,19,17,351.65,2.9859235034835776,0.0,0.0,7.208872458410352,89.80520403810608,0.0,0.0
12567,9,7849.98,271,27,872.2199999999999,2.456057212884619,4.808674671782604,3.263065638383792,9.710725377644275,75.29522368209855,4.466253417206159,1551.3
12569,15,2167.68,48,23,144.512,0.0,2.7402568644818426,2.466231178033658,24.43764762326543,64.64007602598171,5.7157883082373795,1957.01
12571,1,248.35,14,52,248.35,4.107106905576806,7.972619287296154,48.31890477149185,0.0,12.140124823837326,27.46124421179787,271.26
12573,1,160.54000000000002,26,158,160.54000000000002,7.755076616419583,16.537934471159836,33.51189734645571,1.588389186495577,35.10651551015323,5.500186869316058,0.0
12574,1,218.45,11,246,218.45,0.0,0.0,0.0,13.664454108491647,86.33554589150837,0.0,0.0
12576,4,936.55,54,26,234.1375,7.981421173455769,3.6517003897282576,9.968501414766964,5.146548502482516,67.56072820458064,5.691100314985852,379.28
12577,1,195.89,67,289,195.89,13.706672111899538,7.197917198427691,9.673796518454235,7.427637960079638,57.50165909438971,4.492317116749197,461.91
12578,1,1608.66,70,261,1608.66,0.0,0.0,16.01954421692589,12.755958375293721,71.22449740778039,0.0,1185.85
12579,1,440.42,29,8,440.42,0.0,0.0,0.0,21.059443258707596,74.39943690113982,4.541119840152581,0.0
12580,1,415.7,24,177,415.7,0.0,0.0,0.0,14.289150829925426,85.71084917007458,0.0,0.0
12582,2,511.36,21,169,255.68,0.0,3.3909574468085104,0.0,34.10904255319149,62.5,0.0,0.0
12583,11,5100.24,97,1,463.6581818181818,1.7499176509340737,17.06978495129641,1.176415227518705,10.170109641899204,54.76506987906452,15.068702649287092,2181.14
12584,5,1062.39,32,11,212.478,0.0,1.6001656642099416,18.19953124558778,22.94825817261081,57.25204491759146,0.0,1275.76
12585,2,2040.1,77,165,1020.05,0.999950982794961,7.776089407381992,2.9508357433459147,16.493309151512182,65.6752119994118,6.104602715553159,0.0
12589,1,131.5,10,75,131.5,0.0,0.0,0.0,86.31178707224335,13.688212927756654,0.0,515.1800000000001
12590,2,9864.26,68,142,4932.13,0.0,10.8133808314055,5.900087791684323,7.153096126825529,74.20526222950328,1.9281730205813714,0.0
12591,1,452.84999999999997,26,248,452.84999999999997,0.0,0.0,6.823451473998013,26.763829082477642,58.72805564756543,7.684663795958927,0.0
12592,2,437.6,11,23,218.8,5.347349177330895,0.0,0.0,0.0,94.65265082266909,0.0,0.0
12593,3,418.09999999999997,14,39,139.36666666666665,0.0,9.471418320975843,0.0,0.0,90.52858167902417,0.0,0.0
12594,8,2529.9,46,52,316.2375,0.0,9.595636191153801,0.0,8.288865172536465,82.11549863630974,0.0,808.32
12596,1,269.95,15,173,269.95,5.463974810150028,13.002407853306169,0.0,9.446193739581405,63.285793665493614,8.80162993146879,348.32
12597,2,1428.81,72,113,714.405,2.8135301404665425,2.9745032579559214,2.2781195540344767,17.4305890916217,74.15051686368376,0.3527410922375963,2382.41
12598,5,1946.1399999999999,54,1,389.22799999999995,0.0,0.0,5.965655091617253,13.488238256240558,72.24762863925514,8.298478012887049,1076.94
12599,6,857.04,25,57,142.84,0.0,0.0,10.501260151218146,6.207411556053394,48.00709418463549,35.284234108092974,175.54000000000002
12600,9,2219.46,28,15,246.60666666666668,0.0,4.930929144927145,0.0,0.0,94.45270471195697,0.6163661431158931,379.58000000000004
12601,5,577.0600000000001,21,120,115.412,0.0,0.0,1.7675804942293694,6.030568745017848,85.91827539597269,6.283575364780091,0.0
12604,2,254.18,15,10,127.09,0.0,0.0,11.802659532614681,44.76355338736329,36.58824455110551,6.845542528916515,0.0
12609,3,1126.85,57,8,375.6166666666666,2.4226826995607222,0.0,4.379464879975152,4.073301681679017,86.55810445045925,2.5664462883258645,0.0
12610,2,1256.25,68,37,628.125,0.0,7.430845771144279,7.701492537313433,11.793034825870647,63.10049751243781,9.974129353233833,843.29
12612,1,704.0400000000001,19,5,704.0400000000001,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12613,4,1462.52,65,128,365.63,3.2512375899133006,0.8533216639772448,0.0,19.192899926154855,71.5990208680907,5.103519951863906,1881.8600000000001
12614,1,315.6,20,208,315.6,0.0,0.0,20.91254752851711,11.549429657794677,67.53802281368822,0.0,0.0
12615,2,1211.3899999999999,52,2,605.6949999999999,0.0,3.6949289658986784,7.221456343539241,11.619709589810054,73.74916418329359,3.7147409174584576,1079.8
12616,2,713.3,25,26,356.65,0.0,0.0,0.0,21.561755222206642,70.61544932006169,7.82279545773167,0.0
12619,7,2760.38,37,8,394.34000000000003,8.02498206768633,4.121171722733826,0.0,42.03841500083322,42.18549619979858,3.629935008948043,880.86
12620,2,939.3199999999999,56,11,469.65999999999997,1.8843418643273862,7.06894349103607,7.039134693182303,17.79691691862198,53.86343312183281,12.347229910999447,400.09
12621,17,11260.64,211,12,662.3905882352941,1.669709714545532,5.93687392546072,5.060014350871709,15.740579576294067,66.70873058724905,4.884091845578937,2429.03
12622,1,180.1,11,162,180.1,0.0,5.6635202665186,0.0,18.073292615213767,76.26318711826762,0.0,0.0
12623,1,305.1,18,207,305.1,0.0,12.979351032448374,10.029498525073745,0.0,76.99115044247787,0.0,0.0
12624,2,641.13,36,37,320.565,1.5909409948060456,0.0,2.78414674091058,8.422628796032006,70.263441111787,16.938842356464367,0.0
12625,2,2683.82,73,142,1341.91,4.169430140620459,1.5090430803854207,8.484175540833586,23.697565410496974,47.047119404431,15.092666423232556,0.0
12626,6,4774.0,170,43,795.6666666666666,4.018014243820695,0.4147465437788018,5.664432341851697,10.07373271889401,75.17804775869293,4.651026392961876,1846.48
12627,5,2727.83,112,27,545.566,1.9425697349174986,0.7258516843058401,1.231748312761426,15.445610613564629,75.27118625427538,5.383033400175232,1750.7
12633,3,1948.75,66,60,649.5833333333334,1.9756254008980116,3.313919178960872,4.679923027581783,4.002565747273894,74.66889031430405,11.359076330981399,215.23000000000002
12635,2,1689.18,96,20,844.59,5.390781325850413,7.516072887436508,7.317159805349341,12.435027646550397,64.30042979433809,3.04052854047526,0.0
12637,7,5663.5,176,22,809.0714285714286,3.4007239339630972,14.395338571554692,4.0337247285247635,12.833053765339454,59.58170742473735,5.755451575880639,358.4
12639,1,486.1,22,169,486.1,0.0,0.0,6.1715696358773915,23.832544743879858,69.99588562024275,0.0,0.0
12640,1,764.59,42,12,764.59,4.0230711884801,12.555748832707724,4.3552753763454914,16.002040309185315,63.06386429328137,0.0,409.99
12641,1,185.9,10,46,185.9,0.0,0.0,0.0,38.32705755782679,61.672942442173216,0.0,0.0
12642,1,366.45,24,38,366.45,4.731887024150635,0.0,24.559967253376996,13.229635693819075,37.99426934097421,19.484240687679087,646.81
12643,6,3344.64,11,59,557.4399999999999,53.51248564867967,0.0,0.0,3.9179104477611943,18.17235935706085,24.39724454649828,0.0
12644,1,477.91,31,60,477.91,3.107279613316315,2.134293067732418,6.277332552154171,33.29915674499383,55.181938021803255,0.0,0.0
12645,3,1310.8600000000001,52,40,436.9533333333334,0.0,1.510458782783821,0.0,26.936514959644807,71.55302625757136,0.0,464.32
12647,11,3401.67,77,8,309.2427272727273,0.0,0.5820670435403786,1.3916693859192693,4.871724770480382,93.15453880005997,0.0,321.15
12648,1,318.05,21,85,318.05,15.846565005502281,0.0,0.0,15.783681811036002,68.36975318346171,0.0,0.0
12649,3,623.51,28,38,207.83666666666667,2.381677920161666,12.355856361565973,0.0,7.217205818671714,66.94038587993776,11.104874019662876,0.0
12651,1,114.0,9,265,114.0,0.0,0.0,11.05263157894737,13.026315789473685,66.97368421052632,8.947368421052632,0.0
12652,1,919.98,48,262,919.98,1.6304702276136438,2.1522207004500093,9.000195656427314,17.95147720602622,66.49383682253962,2.7717993869431945,0.0
12653,2,2209.85,37,79,1104.925,1.3847093694142136,15.601058895400143,0.0,40.053397289408785,42.96083444577686,0.0,0.0
12654,3,337.75,19,128,112.58333333333333,4.3671354552183566,5.862324204293115,4.441154700222058,20.51813471502591,64.81125092524056,0.0,264.23
12656,4,3465.42,71,3,866.355,0.5886732344131447,3.667665102642681,0.0,7.059750333292933,88.68391132965124,0.0,585.75
12657,1,618.44,28,9,618.44,0.0,1.2612379535605718,14.625509346096631,17.503719034991267,66.60953366535153,0.0,1024.74
12662,7,2653.66,96,38,379.0942857142857,2.3458167210569556,2.7396124597725406,3.097608585877618,6.024132707279757,83.23409931943053,2.5587302065826067,1196.1200000000001
12664,4,2277.08,10,18,569.27,0.0,0.0,0.0,0.0,100.0,0.0,2604.8
12665,1,63.0,3,255,63.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12668,3,2924.4700000000003,104,190,974.8233333333334,0.0,2.5522573320977817,5.795921996122374,26.229368056434154,63.629307190704644,1.7931454246410456,882.6800000000001
